Season,Round,Home,Away,line,T,ev_cal,pl_cal,ev_unc,pl_unc
2024,10,Shenzhen Xinpengcheng,Shanghai Port,1.5,1.6463890965511108,-0.053735478166290485,0.95,-0.01105590037239296,-1.0
2024,10,Nantong Zhiyun,Changchun Yatai,-0.25,1.6463890965511108,0.03890658326438529,0.8799999999999999,0.08494633375349908,0.8799999999999999
2024,10,Shanghai Shenhua,Zhejiang Professional,-1.0,1.6463890965511108,0.1938440612178187,-1.0,0.29127100959290975,-1.0
2024,10,Meizhou Hakka,Cangzhou,-0.25,1.6463890965511108,0.017531660593867977,-0.5,-0.0019007535686303462,-0.5
2024,10,Beijing Guoan,Chengdu Rongcheng,-0.25,1.6463890965511108,0.07015693914666014,-1.0,0.12637909019684898,-1.0
2024,10,Wuhan Three Towns,Qingdao Hainiu,-0.5,1.6463890965511108,0.0738212272087976,0.78,0.08052365828550721,0.78
2024,11,Chengdu Rongcheng,Henan Songshan Longmen,-1.25,1.6445606621629947,-0.01437966254735251,1.0299999999999998,-0.010371404944458738,-1.0
2024,11,Shanghai Port,Changchun Yatai,-1.75,1.6445606621629947,0.11968243756227452,0.8500000000000001,0.11693138803795718,0.8500000000000001
2024,11,Qingdao Hainiu,Nantong Zhiyun,-0.25,1.6445606621629947,0.0010993369972184706,-0.5,-0.04230926838421443,-0.5
2024,11,Beijing Guoan,Meizhou Hakka,-1.25,1.6191775061392046,0.076913291211548,0.5049999999999999,0.15813562530203018,0.5049999999999999
2024,11,Tianjin Jinmen Tiger,Shanghai Shenhua,0.75,1.6191775061392046,-0.27049701378783153,-1.0,-0.2547157907849145,0.020000000000000018
2024,11,Wuhan Three Towns,Shandong Taishan,0.25,1.6191775061392046,0.046517703732872125,-1.0,0.0824681694637036,-1.0
2024,11,Cangzhou,Zhejiang Professional,0.25,1.6040861795055819,0.07912484858436793,0.8500000000000001,0.09894490388242187,0.8500000000000001
2024,11,Shenzhen Xinpengcheng,Qingdao West Coast,-0.75,1.6040861795055819,0.007834611632220365,-1.0,-0.00985618553233227,-1.0
2024,12,Shanghai Shenhua,Qingdao Hainiu,-1.5,1.618571079869225,0.11227204629957435,-1.0,0.23803169164644433,-1.0
2024,12,Shandong Taishan,Shenzhen Xinpengcheng,-1.5,1.6180472678881692,0.16714260460760444,-1.0,0.1322210077378134,-1.0
2024,12,Zhejiang Professional,Nantong Zhiyun,-1.0,1.6152793169263222,-0.016605672247418136,0.9199999999999999,-0.02209370992968858,-1.0
2024,12,Cangzhou,Tianjin Jinmen Tiger,0.25,1.6152793169263222,-0.02960371839400244,0.98,-0.04444539371739415,-1.0
2024,12,Meizhou Hakka,Chengdu Rongcheng,1.0,1.6152793169263222,0.031224904924320767,-1.0,0.10153270299648033,-1.0
2024,12,Changchun Yatai,Beijing Guoan,0.5,1.6152793169263222,-0.04274359362406956,-1.0,-0.034730626974400235,0.8300000000000001
2024,12,Henan Songshan Longmen,Wuhan Three Towns,-0.25,1.6152793169263222,0.26698133665494894,1.0,0.3300944859331654,1.0
2024,12,Qingdao West Coast,Shanghai Port,2.0,1.6343159951555981,0.03581275468871783,0.0,0.006261378462660492,0.0
2024,13,Tianjin Jinmen Tiger,Shandong Taishan,0.5,1.6309062992226435,-0.012688904025501387,0.78,0.055351498085487554,0.78
2024,13,Henan Songshan Longmen,Shanghai Shenhua,0.75,1.6309062992226435,0.0005890032769216222,-0.5,0.07332382531688753,-0.5
2024,13,Nantong Zhiyun,Cangzhou,-0.5,1.6309062992226435,0.11809294236051951,0.95,0.19237732963498466,0.95
2024,13,Meizhou Hakka,Shenzhen Xinpengcheng,-0.25,1.6309062992226435,-0.00322739385846583,-0.5,-0.005487426046089115,-0.5
2024,13,Qingdao Hainiu,Beijing Guoan,0.5,1.6309062992226435,-0.022071112682015642,-1.0,-0.045365266698471005,0.77
2024,13,Zhejiang Professional,Wuhan Three Towns,-0.5,1.6309062992226435,0.06684129253619521,-1.0,0.11616357170500964,-1.0
2024,13,Qingdao West Coast,Changchun Yatai,-0.25,1.5636112821102366,0.10478480721828383,0.37,0.15720578470614505,0.37
2024,13,Shanghai Port,Chengdu Rongcheng,-1.25,1.5636112821102366,0.12370120531068073,-1.0,0.2064965445309435,-1.0
2024,14,Wuhan Three Towns,Meizhou Hakka,-1.0,1.5478297438263338,-0.027777335951718236,-1.0,-0.02587039343186852,0.98
2024,14,Shandong Taishan,Zhejiang Professional,-0.5,1.5478297438263338,0.0043129583466947384,0.8,-0.0018823806806882583,0.8
2024,14,Shenzhen Xinpengcheng,Shanghai Shenhua,1.0,1.5686561248622573,0.06750087865567664,0.0,0.1495015700519074,0.0
2024,14,Shanghai Port,Cangzhou,-2.75,1.5686561248622573,-0.005038485950185956,0.43999999999999995,-0.04607268199756742,0.43999999999999995
2024,14,Qingdao Hainiu,Tianjin Jinmen Tiger,0.0,1.5686561248622573,-0.013336777833839193,-1.0,0.005283961077008241,-1.0
2024,14,Changchun Yatai,Henan Songshan Longmen,0.0,1.5686561248622573,-0.01393361828741719,0.0,0.00842967726842867,0.0
2024,14,Beijing Guoan,Nantong Zhiyun,-1.25,1.5686561248622573,0.15061968599779266,-1.0,0.25387380784708835,-1.0
2024,14,Chengdu Rongcheng,Qingdao West Coast,-1.75,1.5686561248622573,0.1061720835473399,0.96,0.08278793122771011,0.96
2024,15,Nantong Zhiyun,Shenzhen Xinpengcheng,-0.25,1.5562941996598443,-0.044770727469744066,-1.0,-0.03100891006477215,0.8899999999999999
2024,15,Tianjin Jinmen Tiger,Shanghai Port,1.25,1.5562941996598443,0.11226100967836833,-1.0,0.1902781267355739,-1.0
2024,15,Meizhou Hakka,Shandong Taishan,1.0,1.5562941996598443,0.0018774739568147942,0.76,0.07343660120058865,0.76
2024,15,Zhejiang Professional,Changchun Yatai,-1.0,1.5513391492758897,0.01214293541179767,0.79,0.007004193456423313,0.79
2024,15,Henan Songshan Longmen,Beijing Guoan,0.25,1.5513391492758897,6.369901560085792e-08,0.98,0.020498422231529013,0.98
2024,15,Cangzhou,Qingdao Hainiu,-0.25,1.5578652193396931,0.030737933244830568,0.8999999999999999,0.06075793117995681,0.8999999999999999
2024,15,Shanghai Shenhua,Chengdu Rongcheng,-0.5,1.5578652193396931,0.07528556690576585,0.9299999999999999,0.15588755324695303,0.9299999999999999
2024,15,Qingdao West Coast,Wuhan Three Towns,0.25,1.5578652193396931,0.16837465944136384,0.76,0.20962009386209035,0.76
2024,7,Meizhou Hakka,Shanghai Port,-1.25,1.545488768504692,0.6958015850781198,0.81,0.7530585416669164,0.81
2024,16,Shenzhen Xinpengcheng,Zhejiang Professional,0.5,1.5432735689291086,-0.050329857395139656,-1.0,-0.04463145629173413,0.8799999999999999
2024,16,Wuhan Three Towns,Shanghai Port,1.5,1.5432735689291086,0.2796613352726889,-1.0,0.387142993680244,-1.0
2024,16,Nantong Zhiyun,Tianjin Jinmen Tiger,0.25,1.5432735689291086,0.007597594989869764,0.395,0.052090575602772096,0.395
2024,16,Henan Songshan Longmen,Qingdao West Coast,-1.25,1.5432735689291086,-0.003084084608001842,0.46499999999999997,0.04293024635224317,0.46499999999999997
2024,16,Shanghai Shenhua,Meizhou Hakka,-1.75,1.5353218929748784,0.27806977654121134,-1.0,0.40365936791812435,-1.0
2024,16,Changchun Yatai,Shandong Taishan,0.75,1.5353218929748784,-0.0034622372843659335,-1.0,-0.03700299667496771,-1.0
2024,16,Qingdao Hainiu,Chengdu Rongcheng,1.0,1.5353218929748784,0.04673554986934597,-1.0,0.11600084017638554,-1.0
2024,16,Beijing Guoan,Cangzhou,-1.75,1.5353218929748784,0.06949826795140822,-1.0,0.15171704786420226,-1.0
2024,17,Wuhan Three Towns,Nantong Zhiyun,-1.0,1.5203411217885745,-0.012687402734132274,0.79,0.05567665660488437,0.79
2024,17,Tianjin Jinmen Tiger,Shenzhen Xinpengcheng,-0.5,1.5203411217885745,0.04373234658669007,0.8999999999999999,0.03363539397369199,0.8999999999999999
2024,17,Shanghai Port,Zhejiang Professional,-1.75,1.5203411217885745,-0.0028391518723426303,0.46499999999999997,-0.034712458819824446,0.46499999999999997
2024,17,Meizhou Hakka,Henan Songshan Longmen,0.25,1.5375783510537835,0.03176310338474017,-1.0,0.07392981002155559,-1.0
2024,17,Qingdao West Coast,Shanghai Shenhua,1.5,1.5375783510537835,0.1159411870560144,0.99,0.20885165248312504,0.99
2024,17,Changchun Yatai,Qingdao Hainiu,-0.25,1.5375783510537835,-0.016876791846962648,0.8200000000000001,-0.01677319312345107,0.8200000000000001
2024,17,Chengdu Rongcheng,Cangzhou,-2.0,1.5375783510537835,-0.0342604325275791,-1.0,0.03321719625783837,-1.0
2024,17,Beijing Guoan,Shandong Taishan,0.0,1.5375783510537835,0.03786948463888563,-1.0,0.04345135267728147,-1.0
2024,18,Henan Songshan Longmen,Shanghai Port,1.5,1.549642399072487,0.0370484200019259,0.8300000000000001,0.11130162605549393,0.8300000000000001
2024,18,Tianjin Jinmen Tiger,Changchun Yatai,-0.75,1.5482146730893793,-0.04419253357251362,-1.0,-0.01915094867070056,0.79
2024,18,Shanghai Shenhua,Shandong Taishan,-0.75,1.5482146730893793,0.2574011906252079,-1.0,0.3596810094851366,-1.0
2024,18,Cangzhou,Shenzhen Xinpengcheng,0.25,1.5482146730893793,0.09190695998036288,0.405,0.13694844614538373,0.405
2024,18,Nantong Zhiyun,Chengdu Rongcheng,1.0,1.5244730761745653,0.13816187732552307,0.0,0.22344166503222412,0.0
2024,18,Beijing Guoan,Wuhan Three Towns,-0.75,1.5244730761745653,0.18711221485690382,0.8799999999999999,0.26136250043873543,0.8799999999999999
2024,18,Qingdao Hainiu,Qingdao West Coast,-0.75,1.5244730761745653,0.030887795809864855,0.95,0.014594709291381479,0.95
2024,18,Zhejiang Professional,Meizhou Hakka,-1.25,1.5244730761745653,-0.03624250307476615,0.81,-0.036969809269698596,-1.0
2024,19,Cangzhou,Wuhan Three Towns,0.5,1.5323253253803415,0.01994916067107087,-1.0,0.009607490798125635,-1.0
2024,19,Shanghai Port,Beijing Guoan,-1.75,1.5323253253803415,0.06793870936632043,-1.0,0.14530584285067963,-1.0
2024,19,Chengdu Rongcheng,Tianjin Jinmen Tiger,-1.25,1.5323253253803415,0.04760670092084206,0.42000000000000004,0.1251796880066495,0.42000000000000004
2024,19,Shandong Taishan,Qingdao Hainiu,-1.5,1.5166413663421208,-0.0363877594281021,0.78,0.035380489354096975,0.78
2024,19,Shenzhen Xinpengcheng,Henan Songshan Longmen,0.0,1.5166413663421208,-0.02620052969099594,0.0,-0.0237032167756708,0.0
2024,19,Shanghai Shenhua,Changchun Yatai,-1.75,1.5166413663421208,0.1024034331637471,0.8500000000000001,0.19483241280015776,0.8500000000000001
2024,19,Meizhou Hakka,Nantong Zhiyun,0.25,1.5166413663421208,0.139980549022603,0.8799999999999999,0.19125422773794018,0.8799999999999999
2024,19,Qingdao West Coast,Zhejiang Professional,1.25,1.5166413663421208,-0.011077471274830566,-1.0,-0.03749512102172654,-1.0
2024,24,Wuhan Three Towns,Chengdu Rongcheng,0.75,1.5128569550239186,0.1797876806104092,0.78,0.2574688545437576,0.78
2024,24,Qingdao West Coast,Meizhou Hakka,-0.5,1.497635945892828,0.05161133843756645,0.8999999999999999,0.09038120986839664,0.8999999999999999
2024,24,Nantong Zhiyun,Shandong Taishan,0.75,1.497635945892828,0.08926956599468797,-1.0,0.16130220089489425,-1.0
2024,24,Shenzhen Xinpengcheng,Changchun Yatai,-0.25,1.497635945892828,0.034791444989544874,-1.0,0.05958036860311151,-1.0
2024,24,Shanghai Port,Qingdao Hainiu,-2.75,1.497635945892828,-0.051834700055859634,-1.0,0.007112495408895116,-1.0
2024,24,Henan Songshan Longmen,Zhejiang Professional,0.0,1.497635945892828,0.05155183623934874,-1.0,0.060171028827349544,-1.0
2024,24,Beijing Guoan,Tianjin Jinmen Tiger,-0.75,1.497635945892828,0.0025788814834734864,-1.0,0.04760890304888165,-1.0
2024,24,Cangzhou,Shanghai Shenhua,1.75,1.494374311014522,0.3479607780835617,-1.0,0.4679945193113867,-1.0
2024,20,Shanghai Port,Nantong Zhiyun,-2.75,1.4942795117425256,0.16932031644535675,-1.0,0.27149159833003983,-1.0
2024,20,Shenzhen Xinpengcheng,Beijing Guoan,0.25,1.4942795117425256,0.03423265365789243,-1.0,0.034250548770426686,-1.0
2024,20,Tianjin Jinmen Tiger,Qingdao West Coast,-1.0,1.5013641729428122,0.10488333272240283,0.0,0.09392242786685417,0.0
2024,20,Changchun Yatai,Cangzhou,-0.75,1.5013641729428122,0.0016897976500674437,0.385,0.0001571142691992153,0.385
2024,20,Qingdao Hainiu,Meizhou Hakka,-0.5,1.498841996830007,-0.03475062379717932,-1.0,0.008337732650552645,-1.0
2024,20,Henan Songshan Longmen,Shandong Taishan,0.0,1.498841996830007,0.16895403703112932,-1.0,0.19249386888774053,-1.0
2024,20,Zhejiang Professional,Chengdu Rongcheng,0.25,1.498841996830007,-0.0303733239905046,0.8600000000000001,-0.036097198236851605,0.8600000000000001
2024,20,Wuhan Three Towns,Shanghai Shenhua,0.75,1.514286550605475,0.225440860815631,-1.0,0.31561460152808707,-1.0
2024,21,Qingdao West Coast,Cangzhou,-0.5,1.5195892418283468,-0.054244112192717533,-1.0,-0.04790821167787363,0.8799999999999999
2024,21,Zhejiang Professional,Qingdao Hainiu,-1.25,1.5063270498844892,-0.04221032043207491,-0.5,-0.029265188020950045,0.45999999999999996
2024,21,Meizhou Hakka,Tianjin Jinmen Tiger,0.0,1.5063270498844892,0.03066102598521472,-1.0,0.051077646836963,-1.0
2024,21,Shandong Taishan,Shanghai Port,0.75,1.5063270498844892,0.137733050787064,-0.5,0.20128851411596035,-0.5
2024,21,Chengdu Rongcheng,Changchun Yatai,-1.5,1.5063270498844892,-0.0013775359538919347,0.8300000000000001,-0.031753318439793565,0.8300000000000001
2024,21,Wuhan Three Towns,Shenzhen Xinpengcheng,-0.25,1.5063270498844892,0.21761150413548572,0.76,0.25111942607360577,0.76
2024,21,Nantong Zhiyun,Henan Songshan Longmen,0.5,1.51204094654589,0.28502394091938615,0.94,0.3750008066718042,0.94
2024,21,Beijing Guoan,Shanghai Shenhua,0.5,1.51204094654589,0.005177627030867565,0.8,0.06557070150042825,0.8
2024,23,Cangzhou,Shandong Taishan,1.0,1.5076218130946446,-0.0031949786724436062,0.8899999999999999,0.054557891676376404,0.8899999999999999
2024,23,Shanghai Port,Meizhou Hakka,-3.0,1.5076218130946446,-0.001137952979857304,-1.0,0.05834652994543687,-1.0
2024,23,Shenzhen Xinpengcheng,Chengdu Rongcheng,1.0,1.5076218130946446,-0.030632956210053797,0.8300000000000001,-0.02118072346825762,-1.0
2024,22,Qingdao Hainiu,Henan Songshan Longmen,0.25,1.5214870026807286,0.11700803363630245,-1.0,0.15804884668686117,-1.0
2024,22,Changchun Yatai,Wuhan Three Towns,-0.25,1.5214870026807286,0.1317268769938748,-1.0,0.18172681112586944,-1.0
2024,22,Shanghai Shenhua,Nantong Zhiyun,-2.25,1.5214870026807286,0.32394289628561646,-1.0,0.4490708592623106,-1.0
2024,22,Qingdao West Coast,Beijing Guoan,0.75,1.5339466577220138,0.024198368951471216,-1.0,0.0019216096200325228,-1.0
2024,22,Tianjin Jinmen Tiger,Zhejiang Professional,0.0,1.5339466577220138,-0.008182066649110403,0.8899999999999999,0.000982482555358328,0.8899999999999999
2024,23,Beijing Guoan,Zhejiang Professional,-0.25,1.5252296240374257,0.009661670167368068,-0.5,0.012901298561617983,-0.5
2024,23,Henan Songshan Longmen,Cangzhou,-1.25,1.5252296240374257,0.18708753155846441,1.0,0.2749761830942935,1.0
2024,23,Tianjin Jinmen Tiger,Wuhan Three Towns,-0.25,1.5252296240374257,0.07363843895944912,-1.0,0.11297383350475025,-1.0
2024,23,Nantong Zhiyun,Qingdao West Coast,0.25,1.5252296240374257,0.25589951263325295,-1.0,0.3196386131669851,-1.0
2024,23,Shandong Taishan,Chengdu Rongcheng,0.5,1.542818233952871,0.12833819104122957,0.81,0.20461450746611212,0.81
2024,23,Shanghai Shenhua,Shanghai Port,0.25,1.542818233952871,0.13782404290961972,0.8700000000000001,0.18791052595413948,0.8700000000000001
2024,23,Qingdao Hainiu,Shenzhen Xinpengcheng,-0.25,1.542818233952871,0.09196279192922359,1.06,0.08561750877643977,1.06
2024,23,Meizhou Hakka,Changchun Yatai,0.0,1.542818233952871,0.042815539005073615,0.99,0.0508333866699957,0.99
2024,25,Shanghai Port,Shenzhen Xinpengcheng,-2.75,1.5594106895054316,0.03600545783011827,-1.0,-0.004194676780849501,-1.0
2024,25,Shandong Taishan,Qingdao West Coast,-1.25,1.5594106895054316,0.18721966556266267,-1.0,0.18465420745859792,-1.0
2024,25,Zhejiang Professional,Shanghai Shenhua,0.75,1.5594106895054316,0.07233771286498651,-0.5,0.13289958991118622,-0.5
2024,25,Chengdu Rongcheng,Beijing Guoan,-1.25,1.5836902770265686,0.010925787792596495,0.79,0.08982277772331429,0.79
2024,25,Changchun Yatai,Nantong Zhiyun,-0.75,1.5836902770265686,0.06849331321378647,-0.5,0.1328223111058053,-0.5
2024,25,Cangzhou,Meizhou Hakka,0.0,1.5836902770265686,-0.04283424826885343,0.75,-0.024910530076164127,0.75
2024,25,Tianjin Jinmen Tiger,Henan Songshan Longmen,-0.25,1.5836902770265686,0.03767514655822535,0.8700000000000001,0.034605483237016614,0.8700000000000001
2024,25,Qingdao Hainiu,Wuhan Three Towns,0.0,1.5798701259541499,0.07291964860640171,0.0,0.1061528688415836,0.0
2024,26,Meizhou Hakka,Beijing Guoan,0.5,1.5654173187714153,0.04775555370746553,-1.0,0.09054912338764967,-1.0
2024,26,Henan Songshan Longmen,Chengdu Rongcheng,1.0,1.5675044997022154,0.0981686969650192,0.9199999999999999,0.17567829452804232,0.9199999999999999
2024,26,Shandong Taishan,Wuhan Three Towns,-0.5,1.5675044997022154,0.005394987236425832,0.9199999999999999,0.058110014461559646,0.9199999999999999
2024,26,Shanghai Shenhua,Tianjin Jinmen Tiger,-1.75,1.5675044997022154,0.20154509528037237,0.8,0.31817108543930356,0.8
2024,26,Changchun Yatai,Shanghai Port,2.25,1.5675044997022154,0.11740864166887048,0.81,0.20706383240390594,0.81
2024,26,Nantong Zhiyun,Qingdao Hainiu,0.0,1.5647538321900962,0.05618117660996951,0.8500000000000001,0.07690214629641703,0.8500000000000001
2024,26,Zhejiang Professional,Cangzhou,-1.25,1.5647538321900962,0.08622382306674033,-1.0,0.08653699714197974,-1.0
2024,26,Qingdao West Coast,Shenzhen Xinpengcheng,-0.25,1.5647538321900962,0.00438931689331965,-1.0,0.0238511687932003,-1.0
2024,27,Qingdao Hainiu,Shanghai Shenhua,1.5,1.5654432712666244,0.2285972917155707,0.9299999999999999,0.349567434124988,0.9299999999999999
2024,27,Beijing Guoan,Changchun Yatai,-1.0,1.5654432712666244,-0.029365323326719484,1.02,-0.013525693677361584,-1.0
2024,27,Nantong Zhiyun,Zhejiang Professional,0.75,1.5654432712666244,0.07924990300827349,0.94,0.13169130070264676,0.94
2024,27,Shenzhen Xinpengcheng,Shandong Taishan,0.25,1.5654432712666244,0.11699683038445717,0.97,0.11531990046514917,0.97
2024,27,Shanghai Port,Qingdao West Coast,-2.75,1.5654432712666244,0.18695675697802824,-1.0,0.20864217631277066,-1.0
2024,27,Chengdu Rongcheng,Meizhou Hakka,-2.25,1.5732582735828962,0.006387082517769166,0.385,0.09487484086490418,0.385
2024,27,Tianjin Jinmen Tiger,Cangzhou,-1.0,1.5732582735828962,-0.005401523930552276,0.0,-0.037316127141510114,0.0
2024,27,Wuhan Three Towns,Henan Songshan Longmen,-0.25,1.5732582735828962,0.12481398097912665,0.8700000000000001,0.12977729023240953,0.8700000000000001
2024,28,Wuhan Three Towns,Zhejiang Professional,0.0,1.5715390864200431,0.11057322392576337,-1.0,0.14707483194117893,-1.0
2024,28,Chengdu Rongcheng,Shanghai Port,0.25,1.5715390864200431,0.14661389106813782,0.8500000000000001,0.1989468664619991,0.8500000000000001
2024,28,Shanghai Shenhua,Henan Songshan Longmen,-1.75,1.5715390864200431,0.17695776029945684,0.8899999999999999,0.29448498340126356,0.8899999999999999
2024,28,Shandong Taishan,Tianjin Jinmen Tiger,-0.5,1.5715390864200431,0.06116055341063723,0.95,0.041962192689861066,0.95
2024,28,Changchun Yatai,Qingdao West Coast,-0.25,1.5822386718997712,0.17944207841377022,0.8799999999999999,0.21554835136765446,0.8799999999999999
2024,28,Beijing Guoan,Qingdao Hainiu,-1.5,1.5822386718997712,0.049831658535358356,-1.0,0.13920381423687392,-1.0
2024,28,Cangzhou,Nantong Zhiyun,-0.25,1.580742524802132,0.023915360389253074,0.43999999999999995,0.0612913069006106,0.43999999999999995
2024,28,Shenzhen Xinpengcheng,Meizhou Hakka,-0.5,1.580742524802132,-0.02791344488667989,0.8300000000000001,0.012364112923341025,0.8300000000000001
2024,29,Shanghai Shenhua,Shenzhen Xinpengcheng,-1.75,1.5526472371721767,-0.03201310649756289,0.8600000000000001,0.044672685940570944,0.8600000000000001
2024,29,Zhejiang Professional,Shandong Taishan,-0.5,1.5526472371721767,0.050502996194598505,0.8500000000000001,0.09649811658265627,0.8500000000000001
2024,29,Nantong Zhiyun,Beijing Guoan,0.5,1.5526472371721767,0.027817911443269602,-1.0,0.08348029535885647,-1.0
2024,29,Tianjin Jinmen Tiger,Qingdao Hainiu,-0.5,1.5526472371721767,0.08522420141526077,0.81,0.09606696804537229,0.81
2024,29,Henan Songshan Longmen,Changchun Yatai,-0.5,1.5526472371721767,-0.03921605121034565,0.8899999999999999,-0.011651152522096269,0.8899999999999999
2024,29,Cangzhou,Shanghai Port,2.5,1.5526472371721767,0.08046763405930973,0.8400000000000001,0.16869134345428258,0.8400000000000001
2024,29,Qingdao West Coast,Chengdu Rongcheng,1.0,1.5526472371721767,0.13260893037465776,-1.0,0.12167559142520687,-1.0
2024,29,Meizhou Hakka,Wuhan Three Towns,0.25,1.5526472371721767,0.05094840384900526,-1.0,0.03333380255929369,-1.0
2024,30,Shenzhen Xinpengcheng,Nantong Zhiyun,-0.75,1.523123305035524,0.0913261220093547,-0.5,0.16189900403461888,-0.5
2024,30,Beijing Guoan,Henan Songshan Longmen,-1.0,1.523123305035524,-0.05978579446712839,0.7,-0.004030097164128384,0.7
2024,30,Changchun Yatai,Zhejiang Professional,0.0,1.523123305035524,0.09120065288132354,0.0,0.11706904418736078,0.0
2024,30,Chengdu Rongcheng,Shanghai Shenhua,-0.25,1.523123305035524,0.0323117899944997,0.95,0.06901608779249167,0.95
2024,30,Qingdao Hainiu,Cangzhou,-0.75,1.523123305035524,-0.02667545088003452,-0.5,0.014597011472513965,-0.5
2024,30,Shandong Taishan,Meizhou Hakka,-0.75,1.523123305035524,0.11515832470364913,0.41000000000000003,0.11909756081736868,0.41000000000000003
2024,30,Shanghai Port,Tianjin Jinmen Tiger,-2.75,1.523123305035524,0.16964154189772204,-1.0,0.2679955572933272,-1.0
2024,30,Wuhan Three Towns,Qingdao West Coast,-0.75,1.523123305035524,0.13214787933012925,-1.0,0.13759710694018093,-1.0
2025,1,Shanghai Shenhua,Changchun Yatai,-1.75,1.5266273382398783,0.019102119698008197,-1.0,-0.00881461007038508,-1.0
2025,1,Chengdu Rongcheng,Wuhan Three Towns,-1.5,1.5266273382398783,0.06808653756344094,0.78,0.16608088325314146,0.78
2025,1,Tianjin Jinmen Tiger,Meizhou Hakka,-0.5,1.5241050095821331,0.26935962583340556,-1.0,0.2973046424789331,-1.0
2025,1,Qingdao Hainiu,Qingdao West Coast,-0.5,1.5241050095821331,-0.0020547636068527168,-1.0,-0.028158755990382863,-1.0
2025,1,Shandong Taishan,Henan Songshan Longmen,-0.75,1.5241050095821331,-0.029489497066163557,-1.0,-0.0349985203679552,0.81
2025,1,Shanghai Port,Shenzhen Xinpengcheng,-2.25,1.5241050095821331,0.17463070805889863,-0.5,0.1573845088191126,-0.5
2025,2,Shandong Taishan,Dalian Yingbo,-1.25,1.4902384724833233,0.41865784762167124,-1.0,0.5541460989618661,-1.0
2025,2,Shanghai Port,Changchun Yatai,-3.0,1.4902384724833233,-0.004563503988292176,-1.0,-0.03824159324820974,-1.0
2025,2,Qingdao Hainiu,Shenzhen Xinpengcheng,0.0,1.4981567272508602,0.12673281253078436,-1.0,0.1382751100049107,-1.0
2025,2,Meizhou Hakka,Henan Songshan Longmen,0.25,1.4981567272508602,0.07430718328886803,0.8700000000000001,0.11251125899424634,0.8700000000000001
2025,2,Shanghai Shenhua,Beijing Guoan,-1.25,1.4981567272508602,-0.036512369627963136,-1.0,-0.004549688139505901,0.79
2025,2,Yunnan Yukun,Zhejiang Professional,0.25,1.4981567272508602,0.47822246635842625,-0.5,0.46489371711348815,-0.5
2025,2,Chengdu Rongcheng,Tianjin Jinmen Tiger,-1.75,1.4948285083265798,-0.01400287316833185,0.79,0.04551354140501291,0.79
